localita,dt,type,value
Bari,2020-11-10,max,21
Bari,2020-11-11,min,12
Bari,2020-11-11,max,19
Bari,2020-11-12,min,10
Bari,2020-11-12,max,18
Bari,2020-11-13,min,11
Bari,2020-11-13,max,18
Bari,2020-11-14,min,10
Bari,2020-11-14,max,17
Bari,2020-11-15,min,13
Bari,2020-11-15,max,20
Bari,2020-11-16,min,13
Bari,2020-11-16,max,24
Bari,2020-11-17,min,14
Bari,2020-11-17,max,16
Bari,2020-11-18,min,14
Bari,2020-11-18,max,19
Bari,2020-11-19,min,11
Bari,2020-11-19,max,18
Bari,2020-11-20,min,11
Bari,2020-11-20,max,18
Bari,2020-11-21,min,11
Bari,2020-11-21,max,14
Bari,2020-11-22,min,10
Bari,2020-11-22,max,14
Bari,2020-11-23,min,10
Bari,2020-11-23,max,16
Bari,2020-11-24,min,11
Bari,2020-11-24,max,17
Bari,2020-11-25,min,10
Bari,2020-11-25,max,16
Bari,2020-11-26,min,9
Bari,2020-11-26,max,16
Bari,2020-11-27,min,7
Bari,2020-11-27,max,16
Bari,2020-11-28,min,8
Bari,2020-11-28,max,16
Bari,2020-11-29,min,12
Bari,2020-11-29,max,17
Bari,2020-11-30,min,8
Bari,2020-11-30,max,15
Bari,2020-12-01,min,7
Bari,2020-12-01,max,14
Bari,2020-12-02,min,10
Bari,2020-12-02,max,18
Bari,2020-12-03,min,12
Bari,2020-12-03,max,20
Bari,2020-12-04,min,11
Bari,2020-12-04,max,16
Bari,2020-12-05,min,11
Bari,2020-12-05,max,20
Bari,2020-12-06,min,11
Bari,2020-12-06,max,21
Bari,2020-12-07,min,10
Bari,2020-12-07,max,18
Bari,2020-12-08,min,10
Bari,2020-12-08,max,18
Bari,2020-12-09,min,12
Bari,2020-12-09,max,16
Bari,2020-12-10,min,9
Bari,2020-12-10,max,18
Bari,2020-12-11,min,9
Bari,2020-12-11,max,14
Bari,2020-12-12,min,10
Bari,2020-12-12,max,15
Bari,2020-12-13,min,8
Bari,2020-12-13,max,15
Bari,2020-12-14,min,10
Bari,2020-12-14,max,16
Bari,2020-12-15,min,9
Bari,2020-12-15,max,16
Bari,2020-12-16,min,8
Bari,2020-12-16,max,15
Bari,2020-12-17,min,7
Bari,2020-12-17,max,13
Bari,2020-12-18,min,7
Bari,2020-12-18,max,14
Bari,2020-12-19,min,8
Bari,2020-12-19,max,14
Bari,2020-12-20,min,9
Bari,2020-12-20,max,14
Bari,2020-12-21,min,9
Bari,2020-12-21,max,14
Bari,2020-12-22,min,8
Bari,2020-12-22,max,13
Bari,2020-12-23,min,9
Bari,2020-12-23,max,16
Bari,2020-12-24,min,9
Bari,2020-12-24,max,18
Bari,2020-12-25,min,11
Bari,2020-12-25,max,18
Bari,2020-12-26,min,9
Bari,2020-12-26,max,14
Bari,2020-12-27,min,7
Bari,2020-12-27,max,9
Bari,2020-12-28,min,6
Bari,2020-12-28,max,15
Bari,2020-12-29,min,9
Bari,2020-12-29,max,17
Bari,2020-12-30,min,11
Bari,2020-12-30,max,14
Bari,2020-12-31,min,7
Bari,2020-12-31,max,13
Bari,2021-01-01,min,4
Bari,2021-01-01,max,14
Bari,2021-01-02,min,9
Bari,2021-01-02,max,15
Bari,2021-01-03,min,7
Bari,2021-01-03,max,14
Bari,2021-01-04,min,8
Bari,2021-01-04,max,13
Bari,2021-01-05,min,4
Bari,2021-01-05,max,14
Bari,2021-01-06,min,10
Bari,2021-01-06,max,15
Bari,2021-01-07,min,9
Bari,2021-01-07,max,12
Bari,2021-01-08,min,7
Bari,2021-01-08,max,10
Bari,2021-01-09,min,7
Bari,2021-01-09,max,11
Bari,2021-01-10,min,7
Bari,2021-01-10,max,10
Bari,2021-01-11,min,7
Bari,2021-01-11,max,10
Bari,2021-01-12,min,6
Bari,2021-01-12,max,11
Bari,2021-01-13,min,5
Bari,2021-01-13,max,12
Bari,2021-01-14,min,4
Bari,2021-01-14,max,14
Bari,2021-01-15,min,6
Bari,2021-01-15,max,10
Bari,2021-01-16,min,6
Bari,2021-01-16,max,8
Bari,2021-01-17,min,2
Bari,2021-01-17,max,8
Bari,2021-01-18,min,3
Bari,2021-01-18,max,8
Bari,2021-01-19,min,5
Bari,2021-01-19,max,10
Bari,2021-01-20,min,6
Bari,2021-01-20,max,14
Bari,2021-01-21,min,8
Bari,2021-01-21,max,17
Bari,2021-01-22,min,12
Bari,2021-01-22,max,18
Bari,2021-01-23,min,9
Bari,2021-01-23,max,14
Bari,2021-01-24,min,9
Bari,2021-01-24,max,15
Bari,2021-01-25,min,7
Bari,2021-01-25,max,15
Bari,2021-01-26,min,7
Bari,2021-01-26,max,11
Bari,2021-01-27,min,4
Bari,2021-01-27,max,9
Bari,2021-01-28,min,3
Bari,2021-01-28,max,11
Bari,2021-01-29,min,7
Bari,2021-01-29,max,16
Bari,2021-01-30,min,10
Bari,2021-01-30,max,15
Bari,2021-01-31,min,10
Bari,2021-01-31,max,14
Bari,2021-02-01,min,7
Bari,2021-02-01,max,12
Bari,2021-02-02,min,9
Bari,2021-02-02,max,14
Bari,2021-02-03,min,8
Bari,2021-02-03,max,17
Bari,2021-02-04,min,9
Bari,2021-02-04,max,17
Bari,2021-02-05,min,10
Bari,2021-02-05,max,18
Bari,2021-02-06,min,9
Bari,2021-02-06,max,19
Bari,2021-02-07,min,12
Bari,2021-02-07,max,18
Bari,2021-02-08,min,11
Bari,2021-02-08,max,17
Bari,2021-02-09,min,11
Bari,2021-02-09,max,17
Bari,2021-02-10,min,12
Bari,2021-02-10,max,19
Bari,2021-02-11,min,11
Bari,2021-02-11,max,14
Bari,2021-02-12,min,7
Bari,2021-02-12,max,10
Bari,2021-02-13,min,4
Bari,2021-02-13,max,6
Bari,2021-02-14,min,3
Bari,2021-02-14,max,5
Bari,2021-02-15,min,3
Bari,2021-02-15,max,8
Bari,2021-02-16,min,3
Bari,2021-02-16,max,10
Bari,2021-02-17,min,4
Bari,2021-02-17,max,12
Bari,2021-02-18,min,7
Bari,2021-02-18,max,14
Bari,2021-02-19,min,6
Bari,2021-02-19,max,16
Bari,2021-02-20,min,7
Bari,2021-02-20,max,14
Bari,2021-02-21,min,8
Bari,2021-02-21,max,14
Bari,2021-02-22,min,7
Bari,2021-02-22,max,13
Bari,2021-02-23,min,8
Bari,2021-02-23,max,14
Bari,2021-02-24,min,9
Bari,2021-02-24,max,15
Bari,2021-02-25,min,8
Bari,2021-02-25,max,16
Bari,2021-02-26,min,8
Bari,2021-02-26,max,16
Bari,2021-02-27,min,7
Bari,2021-02-27,max,15
Bari,2021-02-28,min,9
Bari,2021-02-28,max,13
Bari,2021-03-01,min,6
Bari,2021-03-01,max,13
Bari,2021-03-02,min,7
Bari,2021-03-02,max,13
Bari,2021-03-03,min,7
Bari,2021-03-03,max,13
Bari,2021-03-04,min,7
Bari,2021-03-04,max,13
Bari,2021-03-05,min,7
Bari,2021-03-05,max,13
Bari,2021-03-06,min,8
Bari,2021-03-06,max,14
Bari,2021-03-07,min,8
Bari,2021-03-07,max,12
Bari,2021-03-08,min,8
Bari,2021-03-08,max,13
Bari,2021-03-09,min,11
Bari,2021-03-09,max,12
Bari,2021-03-10,min,8
Bari,2021-03-10,max,13
Bari,2021-03-11,min,9
Bari,2021-03-11,max,12
Bari,2021-03-12,min,8
Bari,2021-03-12,max,16
Bari,2021-03-13,min,12
Bari,2021-03-13,max,19
Bari,2021-03-14,min,8
Bari,2021-03-14,max,18
Bari,2021-03-15,min,5
Bari,2021-03-15,max,12
Bari,2021-03-16,min,6
Bari,2021-03-16,max,13
Bari,2021-03-17,min,6
Bari,2021-03-17,max,12
Bari,2021-03-18,min,3
Bari,2021-03-18,max,11
Bari,2021-03-19,min,5
Bari,2021-03-19,max,10
Bari,2021-03-20,min,6
Bari,2021-03-20,max,10
Bari,2021-03-21,min,6
Bari,2021-03-21,max,10
Bari,2021-03-22,min,6
Bari,2021-03-22,max,11
Bari,2021-03-23,min,8
Bari,2021-03-23,max,11
Bari,2021-03-24,min,6
Bari,2021-03-24,max,13
Bari,2021-03-25,min,8
Bari,2021-03-25,max,12
Bari,2021-03-26,min,7
Bari,2021-03-26,max,17
Bari,2021-03-27,min,8
Bari,2021-03-27,max,18
Bari,2021-03-28,min,10
Bari,2021-03-28,max,15
Bari,2021-03-29,min,12
Bari,2021-03-29,max,17
Bari,2021-03-30,min,12
Bari,2021-03-30,max,16
Bari,2021-03-31,min,12
Bari,2021-03-31,max,16
Bari,2021-04-01,min,12
Bari,2021-04-01,max,18
Bari,2021-04-02,min,13
Bari,2021-04-02,max,19
Bari,2021-04-03,min,13
Bari,2021-04-03,max,23
Bari,2021-04-04,min,11
Bari,2021-04-04,max,15
Bari,2021-04-05,min,8
Bari,2021-04-05,max,13
Bari,2021-04-06,min,8
Bari,2021-04-06,max,20
Bari,2021-04-07,min,7
Bari,2021-04-07,max,10
Bari,2021-04-08,min,5
Bari,2021-04-08,max,11
Bari,2021-04-09,min,4
Bari,2021-04-09,max,14
Bari,2021-04-10,min,9
Bari,2021-04-10,max,19
Bari,2021-04-11,min,10
Bari,2021-04-11,max,20
Bari,2021-04-12,min,12
Bari,2021-04-12,max,20
Bari,2021-04-13,min,11
Bari,2021-04-13,max,19
Bari,2021-04-14,min,9
Bari,2021-04-14,max,12
Bari,2021-04-15,min,7
Bari,2021-04-15,max,13
Bari,2021-04-16,min,8
Bari,2021-04-16,max,13
Bari,2021-04-17,min,10
Bari,2021-04-17,max,14
Bari,2021-04-18,min,10
Bari,2021-04-18,max,14
Bari,2021-04-19,min,9
Bari,2021-04-19,max,13
Bari,2021-04-20,min,7
Bari,2021-04-20,max,14
Bari,2021-04-21,min,8
Bari,2021-04-21,max,16
Bari,2021-04-22,min,11
Bari,2021-04-22,max,16
Bari,2021-04-23,min,13
Bari,2021-04-23,max,15
Bari,2021-04-24,min,13
Bari,2021-04-24,max,16
Bari,2021-04-25,min,10
Bari,2021-04-25,max,17
Bari,2021-04-26,min,12
Bari,2021-04-26,max,22
Bari,2021-04-27,min,14
Bari,2021-04-27,max,22
Bari,2021-04-28,min,14
Bari,2021-04-28,max,17
Bari,2021-04-29,min,14
Bari,2021-04-29,max,24
Bari,2021-04-30,min,16
Bari,2021-04-30,max,28
Bari,2021-05-01,min,17
Bari,2021-05-01,max,26
Bari,2021-05-02,min,17
Bari,2021-05-02,max,27
Bari,2021-05-03,min,16
Bari,2021-05-03,max,19
Bari,2021-05-04,min,12
Bari,2021-05-04,max,18
Bari,2021-05-05,min,15
Bari,2021-05-05,max,20
Bari,2021-05-06,min,14
Bari,2021-05-06,max,23
Bari,2021-05-07,min,16
Bari,2021-05-07,max,25
Bari,2021-05-08,min,17
Bari,2021-05-08,max,19
Bari,2021-05-09,min,14
Bari,2021-05-09,max,20
Bari,2021-05-10,min,14
Bari,2021-05-10,max,23
Bari,2021-05-11,min,16
Bari,2021-05-11,max,29
Bari,2021-05-12,min,18
Bari,2021-05-12,max,21
Bari,2021-05-13,min,15
Bari,2021-05-13,max,20
Bari,2021-05-14,min,16
Bari,2021-05-14,max,22
Bari,2021-05-15,min,15
Bari,2021-05-15,max,19
Bari,2021-05-16,min,15
Bari,2021-05-16,max,21
Bari,2021-05-17,min,19
Bari,2021-05-17,max,25
Bari,2021-05-18,min,18
Bari,2021-05-18,max,21
Bari,2021-05-19,min,16
Bari,2021-05-19,max,23
Bari,2021-05-20,min,14
Bari,2021-05-20,max,19
Bari,2021-05-21,min,14
Bari,2021-05-21,max,20
Bari,2021-05-22,min,16
Bari,2021-05-22,max,28
Bari,2021-05-23,min,17
Bari,2021-05-23,max,26
Bari,2021-05-24,min,19
Bari,2021-05-24,max,30
Bari,2021-05-25,min,20
Bari,2021-05-25,max,25
Bari,2021-05-26,min,17
Bari,2021-05-26,max,22
Bari,2021-05-27,min,16
Bari,2021-05-27,max,23
Bari,2021-05-28,min,18
Bari,2021-05-28,max,23
Bari,2021-05-29,min,15
Bari,2021-05-29,max,23
Bari,2021-05-30,min,17
Bari,2021-05-30,max,21
Bari,2021-05-31,min,15
Bari,2021-05-31,max,20
Bari,2021-06-01,min,15
Bari,2021-06-01,max,21
Bari,2021-06-02,min,15
Bari,2021-06-02,max,23
Bari,2021-06-03,min,14
Bari,2021-06-03,max,25
Bari,2021-06-04,min,17
Bari,2021-06-04,max,25
Bari,2021-06-05,min,18
Bari,2021-06-05,max,28
Bari,2021-06-06,min,20
Bari,2021-06-06,max,29
Bari,2021-06-07,min,18
Bari,2021-06-07,max,24
Bari,2021-06-08,min,19
Bari,2021-06-08,max,23
Bari,2021-06-09,min,20
Bari,2021-06-09,max,25
Bari,2021-06-10,min,20
Bari,2021-06-10,max,26
Bari,2021-06-11,min,21
Bari,2021-06-11,max,26
Bari,2021-06-12,min,19
Bari,2021-06-12,max,26
Bari,2021-06-13,min,21
Bari,2021-06-13,max,28
Bari,2021-06-14,min,19
Bari,2021-06-14,max,22
Bari,2021-06-15,min,19
Bari,2021-06-15,max,24
Bari,2021-06-16,min,19
Bari,2021-06-16,max,26
Bari,2021-06-17,min,19
Bari,2021-06-17,max,27
Bari,2021-06-18,min,21
Bari,2021-06-18,max,29
Bari,2021-06-19,min,22
Bari,2021-06-19,max,30
Bari,2021-06-20,min,25
Bari,2021-06-20,max,32
Bari,2021-06-21,min,25
Bari,2021-06-21,max,36
Bari,2021-06-22,min,27
Bari,2021-06-22,max,37
Bari,2021-06-23,min,26
Bari,2021-06-23,max,33
Bari,2021-06-24,min,28
Bari,2021-06-24,max,37
Bari,2021-06-25,min,28
Bari,2021-06-25,max,33
Bari,2021-06-26,min,25
Bari,2021-06-26,max,30
Bari,2021-06-27,min,24
Bari,2021-06-27,max,30
Bari,2021-06-28,min,25
Bari,2021-06-28,max,30
Bari,2021-06-29,min,27
Bari,2021-06-29,max,35
Bari,2021-06-30,min,27
Bari,2021-06-30,max,31
Bari,2021-07-01,min,25
Bari,2021-07-01,max,29
Bari,2021-07-02,min,23
Bari,2021-07-02,max,27
Bari,2021-07-03,min,23
Bari,2021-07-03,max,28
Bari,2021-07-04,min,25
Bari,2021-07-04,max,33
Bari,2021-07-05,min,23
Bari,2021-07-05,max,29
Bari,2021-07-06,min,23
Bari,2021-07-06,max,28
Bari,2021-07-07,min,25
Bari,2021-07-07,max,31
Bari,2021-07-08,min,27
Bari,2021-07-08,max,35
Bari,2021-07-09,min,26
Bari,2021-07-09,max,32
Bari,2021-07-10,min,25
Bari,2021-07-10,max,30
Bari,2021-07-11,min,23
Bari,2021-07-11,max,30
Bari,2021-07-12,min,26
Bari,2021-07-12,max,30
Bari,2021-07-13,min,24
Bari,2021-07-13,max,36
Bari,2021-07-14,min,26
Bari,2021-07-14,max,33
Bari,2021-07-15,min,22
Bari,2021-07-15,max,27
Bari,2021-07-16,min,22
Bari,2021-07-16,max,28
Bari,2021-07-17,min,22
Bari,2021-07-17,max,28
Bari,2021-07-18,min,21
Bari,2021-07-18,max,27
Bari,2021-07-19,min,23
Bari,2021-07-19,max,27
Bari,2021-07-20,min,23
Bari,2021-07-20,max,28
Bari,2021-07-21,min,23
Bari,2021-07-21,max,30
Bari,2021-07-22,min,25
Bari,2021-07-22,max,29
Bari,2021-07-23,min,22
Bari,2021-07-23,max,30
Bari,2021-07-24,min,25
Bari,2021-07-24,max,31
Bari,2021-07-25,min,26
Bari,2021-07-25,max,40
Bari,2021-07-26,min,30
Bari,2021-07-26,max,37
Bari,2021-07-27,min,25
Bari,2021-07-27,max,36
Bari,2021-07-28,min,29
Bari,2021-07-28,max,37
Bari,2021-07-29,min,30
Bari,2021-07-29,max,37
Bari,2021-07-30,min,29
Bari,2021-07-30,max,33
Bari,2021-07-31,min,26
Bari,2021-07-31,max,35
Bari,2021-08-01,min,29
Bari,2021-08-01,max,39
Bari,2021-08-02,min,28
Bari,2021-08-02,max,35
Bari,2021-08-03,min,25
Bari,2021-08-03,max,33
Bari,2021-08-04,min,26
Bari,2021-08-04,max,35
Bari,2021-08-05,min,28
Bari,2021-08-05,max,37
Bari,2021-08-06,min,25
Bari,2021-08-06,max,30
Bari,2021-08-07,min,24
Bari,2021-08-07,max,31
Bari,2021-08-08,min,28
Bari,2021-08-08,max,39
Bari,2021-08-09,min,28
Bari,2021-08-09,max,33
Bari,2021-08-10,min,28
Bari,2021-08-10,max,34
Bari,2021-08-11,min,26
Bari,2021-08-11,max,33
Bari,2021-08-12,min,26
Bari,2021-08-12,max,31
Bari,2021-08-13,min,27
Bari,2021-08-13,max,32
Bari,2021-08-14,min,26
Bari,2021-08-14,max,32
Bari,2021-08-15,min,25
Bari,2021-08-15,max,33
Bari,2021-08-16,min,27
Bari,2021-08-16,max,37
Bari,2021-08-17,min,29
Bari,2021-08-17,max,34
Bari,2021-08-18,min,25
Bari,2021-08-18,max,31
Bari,2021-08-19,min,24
Bari,2021-08-19,max,30
Bari,2021-08-20,min,24
Bari,2021-08-20,max,30
Bari,2021-08-21,min,25
Bari,2021-08-21,max,30
Bari,2021-08-22,min,24
Bari,2021-08-22,max,31
Bari,2021-08-23,min,25
Bari,2021-08-23,max,32
Bari,2021-08-24,min,26
Bari,2021-08-24,max,30
Bari,2021-08-25,min,25
Bari,2021-08-25,max,28
Bari,2021-08-26,min,23
Bari,2021-08-26,max,28
Bari,2021-08-27,min,22
Bari,2021-08-27,max,31
Bari,2021-08-28,min,23
Bari,2021-08-28,max,28
Bari,2021-08-29,min,20
Bari,2021-08-29,max,26
Bari,2021-08-30,min,20
Bari,2021-08-30,max,27
Bari,2021-08-31,min,21
Bari,2021-08-31,max,28
Bari,2021-09-01,min,21
Bari,2021-09-01,max,28
Bari,2021-09-02,min,21
Bari,2021-09-02,max,27
Bari,2021-09-03,min,19
Bari,2021-09-03,max,28
Bari,2021-09-04,min,22
Bari,2021-09-04,max,27
Bari,2021-09-05,min,23
Bari,2021-09-05,max,27
Bari,2021-09-06,min,22
Bari,2021-09-06,max,29
Bari,2021-09-07,min,21
Bari,2021-09-07,max,28
Bari,2021-09-08,min,20
Bari,2021-09-08,max,27
Bari,2021-09-09,min,21
Bari,2021-09-09,max,27
Bari,2021-09-10,min,20
Bari,2021-09-10,max,28
Bari,2021-09-11,min,21
Bari,2021-09-11,max,27
Bari,2021-09-12,min,21
Bari,2021-09-12,max,27
Bari,2021-09-13,min,19
Bari,2021-09-13,max,28
Bari,2021-09-14,min,21
Bari,2021-09-14,max,28
Bari,2021-09-15,min,21
Bari,2021-09-15,max,29
Bari,2021-09-16,min,24
Bari,2021-09-16,max,30
Bari,2021-09-17,min,25
Bari,2021-09-17,max,32
Bari,2021-09-18,min,25
Bari,2021-09-18,max,29
Bari,2021-09-19,min,22
Bari,2021-09-19,max,29
Bari,2021-09-20,min,24
Bari,2021-09-20,max,29
Bari,2021-09-21,min,22
Bari,2021-09-21,max,27
Bari,2021-09-22,min,20
Bari,2021-09-22,max,24
Bari,2021-09-23,min,20
Bari,2021-09-23,max,23
Bari,2021-09-24,min,15
Bari,2021-09-24,max,25
Bari,2021-09-25,min,17
Bari,2021-09-25,max,25
Bari,2021-09-26,min,20
Bari,2021-09-26,max,27
Bari,2021-09-27,min,22
Bari,2021-09-27,max,28
Bari,2021-09-28,min,21
Bari,2021-09-28,max,26
Bari,2021-09-29,min,18
Bari,2021-09-29,max,26
Bari,2021-09-30,min,19
Bari,2021-09-30,max,27
Bari,2021-10-01,min,20
Bari,2021-10-01,max,26
Bari,2021-10-02,min,19
Bari,2021-10-02,max,26
Bari,2021-10-03,min,19
Bari,2021-10-03,max,26
Bari,2021-10-04,min,18
Bari,2021-10-04,max,29
Bari,2021-10-05,min,20
Bari,2021-10-05,max,30
Bari,2021-10-06,min,19
Bari,2021-10-06,max,28
Bari,2021-10-07,min,17
Bari,2021-10-07,max,23
Bari,2021-10-08,min,17
Bari,2021-10-08,max,22
Bari,2021-10-09,min,16
Bari,2021-10-09,max,20
Bari,2021-10-10,min,12
Bari,2021-10-10,max,15
Bari,2021-10-11,min,12
Bari,2021-10-11,max,19
Bari,2021-10-12,min,13
Bari,2021-10-12,max,20
Bari,2021-10-13,min,14
Bari,2021-10-13,max,21
Bari,2021-10-14,min,17
Bari,2021-10-14,max,18
Bari,2021-10-15,min,15
Bari,2021-10-15,max,17
Bari,2021-10-16,min,14
Bari,2021-10-16,max,19
Bari,2021-10-17,min,14
Bari,2021-10-17,max,20
Bari,2021-10-18,min,14
Bari,2021-10-18,max,21
Bari,2021-10-19,min,13
Bari,2021-10-19,max,20
Bari,2021-10-20,min,12
Bari,2021-10-20,max,21
Bari,2021-10-21,min,14
Bari,2021-10-21,max,23
Bari,2021-10-22,min,19
Bari,2021-10-22,max,25
Bari,2021-10-23,min,17
Bari,2021-10-23,max,22
Bari,2021-10-24,min,18
Bari,2021-10-24,max,20
Bari,2021-10-25,min,18
Bari,2021-10-25,max,21
Bari,2021-10-26,min,15
Bari,2021-10-26,max,21
Bari,2021-10-27,min,15
Bari,2021-10-27,max,20
Bari,2021-10-28,min,12
Bari,2021-10-28,max,19
Bari,2021-10-29,min,14
Bari,2021-10-29,max,20
Bari,2021-10-30,min,15
Bari,2021-10-30,max,21
Bari,2021-10-31,min,13
Bari,2021-10-31,max,20
Bari,2021-11-01,min,15
Bari,2021-11-01,max,20
Bari,2021-11-02,min,18
Bari,2021-11-02,max,24
Bari,2021-11-03,min,18
Bari,2021-11-03,max,21
Bari,2021-11-04,min,20
Bari,2021-11-04,max,24
Bari,2021-11-05,min,18
Bari,2021-11-05,max,20
Bari,2021-11-06,min,16
Bari,2021-11-06,max,19
Bari,2021-11-07,min,16
Bari,2021-11-07,max,19
Bari,2021-11-08,min,16
Bari,2021-11-08,max,21
Bari,2021-11-09,min,19
Bari,2021-11-09,max,22
Bari,2021-11-10,min,16
Bari,2021-11-10,max,20
Bari,2021-11-11,min,16
Bari,2021-11-11,max,20
Bari,2021-11-12,min,16
Bari,2021-11-12,max,19
Bari,2021-11-13,min,15
Bari,2021-11-13,max,22
Bari,2021-11-14,min,15
Bari,2021-11-14,max,21
Bari,2021-11-15,min,14
Bari,2021-11-15,max,18
Bari,2021-11-16,min,17
Bari,2021-11-16,max,21
Bari,2021-11-17,min,16
Bari,2021-11-17,max,20
Bari,2021-11-18,min,14
Bari,2021-11-18,max,18
Bari,2021-11-19,min,13
Bari,2021-11-19,max,18
Bari,2021-11-20,min,13
Bari,2021-11-20,max,19
Bari,2021-11-21,min,12
Bari,2021-11-21,max,23
Bari,2021-11-22,min,13
Bari,2021-11-22,max,20
Bari,2021-11-23,min,12
Bari,2021-11-23,max,18
Bari,2021-11-24,min,13
Bari,2021-11-24,max,17
Bari,2021-11-25,min,12
Bari,2021-11-25,max,20
Bari,2021-11-26,min,13
Bari,2021-11-26,max,20
Bari,2021-11-27,min,14
Bari,2021-11-27,max,17
Bari,2021-11-28,min,12
Bari,2021-11-28,max,19
Bari,2021-11-29,min,9
Bari,2021-11-29,max,13
Bari,2021-11-30,min,6
Bari,2021-11-30,max,13
Bari,2021-12-01,min,5
Bari,2021-12-01,max,17
Bari,2021-12-02,min,12
Bari,2021-12-02,max,19
Bari,2021-12-03,min,11
Bari,2021-12-03,max,16
Bari,2021-12-04,min,10
Bari,2021-12-04,max,15
Bari,2021-12-05,min,11
Bari,2021-12-05,max,18
Bari,2021-12-06,min,9
Bari,2021-12-06,max,14
Bari,2021-12-07,min,9
Bari,2021-12-07,max,12
Bari,2021-12-08,min,8
Bari,2021-12-08,max,14
Bari,2021-12-09,min,10
Bari,2021-12-09,max,15
Bari,2021-12-10,min,6
Bari,2021-12-10,max,16
Bari,2021-12-11,min,9
Bari,2021-12-11,max,14
Bari,2021-12-12,min,9
Bari,2021-12-12,max,13
Bari,2021-12-13,min,12
Bari,2021-12-13,max,15
Bari,2021-12-14,min,13
Bari,2021-12-14,max,14
Bari,2021-12-15,min,10
Bari,2021-12-15,max,15
Bari,2021-12-16,min,12
Bari,2021-12-16,max,15
Bari,2021-12-17,min,12
Bari,2021-12-17,max,16
Bari,2021-12-18,min,11
Bari,2021-12-18,max,14
Bari,2021-12-19,min,9
Bari,2021-12-19,max,15
Bari,2021-12-20,min,8
Bari,2021-12-20,max,16
Bari,2021-12-21,min,8
Bari,2021-12-21,max,13
Bari,2021-12-22,min,7
Bari,2021-12-22,max,13
Bari,2021-12-23,min,7
Bari,2021-12-23,max,17
Bari,2021-12-24,min,12
Bari,2021-12-24,max,19
Bari,2021-12-25,min,12
Bari,2021-12-25,max,19
Bari,2021-12-26,min,14
Bari,2021-12-26,max,22
Bari,2021-12-27,min,13
Bari,2021-12-27,max,18
Bari,2021-12-28,min,11
Bari,2021-12-28,max,17
Bari,2021-12-29,min,11
Bari,2021-12-29,max,18
Bari,2021-12-30,min,10
Bari,2021-12-30,max,16
Bari,2021-12-31,min,11
Bari,2021-12-31,max,17
Barletta,2012-01-01,min,4
Barletta,2012-01-01,max,12
Barletta,2012-01-02,min,3
Barletta,2012-01-02,max,17
Barletta,2012-01-03,min,5
Barletta,2012-01-03,max,15
Barletta,2012-01-04,min,7
Barletta,2012-01-04,max,16
Barletta,2012-01-05,min,8
Barletta,2012-01-05,max,16
Barletta,2012-01-06,min,8
Barletta,2012-01-06,max,12
Barletta,2012-01-07,min,8
Barletta,2012-01-07,max,11
Barletta,2012-01-08,min,6
Barletta,2012-01-08,max,11
Barletta,2012-01-09,min,6
Barletta,2012-01-09,max,11
Barletta,2012-01-10,min,5
Barletta,2012-01-10,max,11
Barletta,2012-01-11,min,6
Barletta,2012-01-11,max,11
Barletta,2012-01-12,min,5
Barletta,2012-01-12,max,12
Barletta,2012-01-13,min,4
Barletta,2012-01-13,max,13
Barletta,2012-01-14,min,7
Barletta,2012-01-14,max,10
Barletta,2012-01-15,min,2
Barletta,2012-01-15,max,9
Barletta,2012-01-16,min,0
Barletta,2012-01-16,max,7
Barletta,2012-01-17,min,0
Barletta,2012-01-17,max,7
Barletta,2012-01-18,min,2
Barletta,2012-01-18,max,10
Barletta,2012-01-19,min,4
Barletta,2012-01-19,max,14
Barletta,2012-01-20,min,6
Barletta,2012-01-20,max,15
Barletta,2012-01-21,min,7
Barletta,2012-01-21,max,12
Barletta,2012-01-22,min,4
Barletta,2012-01-22,max,16
Barletta,2012-01-23,min,5
Barletta,2012-01-23,max,14
Barletta,2012-01-24,min,4
Barletta,2012-01-24,max,14
Barletta,2012-01-25,min,7
Barletta,2012-01-25,max,9
Barletta,2012-01-26,min,6
Barletta,2012-01-26,max,9
Barletta,2012-01-27,min,3
Barletta,2012-01-27,max,9
Barletta,2012-01-28,min,-1
Barletta,2012-01-28,max,10
Barletta,2012-01-29,min,3
Barletta,2012-01-29,max,9
Barletta,2012-01-30,min,5
Barletta,2012-01-30,max,10
Barletta,2012-01-31,min,5
Barletta,2012-01-31,max,8
Barletta,2012-02-01,min,4
Barletta,2012-02-01,max,9
Barletta,2012-02-02,min,3
Barletta,2012-02-02,max,9
Barletta,2012-02-03,min,5
Barletta,2012-02-03,max,7
Barletta,2012-02-04,min,3
Barletta,2012-02-04,max,5
Barletta,2012-02-05,min,1
Barletta,2012-02-05,max,7
Barletta,2012-02-06,min,1
Barletta,2012-02-06,max,4
Barletta,2012-02-07,min,1
Barletta,2012-02-07,max,5
Barletta,2012-02-08,min,3
Barletta,2012-02-08,max,7
Barletta,2012-02-09,min,2
Barletta,2012-02-09,max,6
Barletta,2012-02-10,min,1
Barletta,2012-02-10,max,7
Barletta,2012-02-11,min,2
Barletta,2012-02-11,max,9
Barletta,2012-02-12,min,3
Barletta,2012-02-12,max,6
Barletta,2012-02-13,min,2
Barletta,2012-02-13,max,6
Barletta,2012-02-14,min,0
Barletta,2012-02-14,max,5
Barletta,2012-02-15,min,0
Barletta,2012-02-15,max,8
Barletta,2012-02-16,min,4
